"Mon 00:00:00"	0	0	0.0	0.0
"Mon 01:00:00"	2	6	21.299999999999653	5.699999999997374
"Mon 02:00:00"	2	6	21.799999999998487	21.00000000000657
"Mon 03:00:00"	3	4	27.099999999999902	8.60000000000083
"Mon 04:00:00"	0	2	0.0	25.900000000000922
"Mon 05:00:00"	2	4	10.199999999997988	5.999999999999339
"Mon 06:00:00"	0	2	0.0	2.7999999999983594
"Mon 07:00:00"	2	8	13.900000000000023	12.399999999999078
"Mon 08:00:00"	2	4	9.999999999998899	12.199999999999989
"Mon 09:00:00"	1	5	9.500000000000064	13.499999999997403
"Mon 10:00:00"	2	4	23.599999999999177	30.09999999999957
"Mon 11:00:00"	1	4	8.700000000001484	16.199999999999548
"Mon 12:00:00"	3	5	16.799999999999038	23.800000000000487
"Mon 13:00:00"	1	6	11.399999999999189	10.999999999996568
"Mon 14:00:00"	2	8	19.800000000000928	29.600000000005178
"Mon 15:00:00"	0	5	0.0	18.700000000002603
"Mon 16:00:00"	0	3	0.0	21.899999999999142
"Mon 17:00:00"	1	5	12.199999999999989	22.800000000000598
"Mon 18:00:00"	1	3	14.099999999999113	21.700000000000053
"Mon 19:00:00"	1	3	8.300000000001084	11.20000000000232
"Mon 20:00:00"	2	6	6.699999999999484	21.900000000001363
"Mon 21:00:00"	3	3	13.000000000000789	5.800000000000249
"Mon 22:00:00"	1	5	7.399999999999629	8.299999999998864
"Mon 23:00:00"	1	1	1.9999999999997797	0.10000000000065512
"Tue 00:00:00"	0	0	0.0	0.0
"Tue 01:00:00"	3	3	27.200000000000557	2.3999999999979593
"Tue 02:00:00"	0	11	0.0	14.100000000001334
"Tue 03:00:00"	1	6	13.200000000002099	18.299999999999983
"Tue 04:00:00"	0	4	0.0	8.399999999999519
"Tue 05:00:00"	1	7	7.800000000000029	22.299999999999542
"Tue 06:00:00"	2	3	14.000000000000679	2.199999999996649
"Tue 07:00:00"	3	3	28.400000000001757	13.600000000000279
"Tue 08:00:00"	0	9	0.0	15.2000000000041
"Tue 09:00:00"	3	6	26.200000000000667	19.699999999998052
"Tue 10:00:00"	1	10	14.099999999999113	26.900000000000812
"Tue 11:00:00"	1	4	4.699999999999704	14.199999999997548
"Tue 12:00:00"	2	2	27.000000000001467	6.599999999998829
"Tue 13:00:00"	2	7	19.599999999997397	14.800000000001479
"Tue 14:00:00"	0	3	0.0	5.999999999999339
"Tue 15:00:00"	1	14	39.29999999999989	51.70000000000563
"Tue 16:00:00"	2	3	23.400000000000087	26.599999999998847
"Tue 17:00:00"	1	3	15.399999999998748	21.299999999999653
"Tue 18:00:00"	1	1	10.900000000000354	5.399999999999849
"Tue 19:00:00"	1	4	12.199999999999989	23.300000000001653
"Tue 20:00:00"	3	3	39.09999999999858	6.699999999999484
"Tue 21:00:00"	2	6	19.900000000001583	27.099999999999902
"Tue 22:00:00"	2	4	21.499999999998742	10.799999999999699
"Tue 23:00:00"	0	0	0.0	0.0
"Wed 00:00:00"	0	0	0.0	0.0
"Wed 01:00:00"	1	7	3.4999999999985043	6.699999999997264
"Wed 02:00:00"	2	8	11.099999999999444	18.599999999999728
"Wed 03:00:00"	0	6	0.0	19.199999999999218
"Wed 04:00:00"	1	3	7.099999999999884	3.8000000000004697
"Wed 05:00:00"	0	5	0.0	7.399999999999629
"Wed 06:00:00"	1	5	7.299999999998974	5.699999999995153
"Wed 07:00:00"	2	6	22.400000000000198	9.799999999997588
"Wed 08:00:00"	2	7	13.700000000000934	9.300000000000974
"Wed 09:00:00"	1	6	5.9000000000009045	8.699999999994823
"Wed 10:00:00"	0	2	0.0	5.5000000000005045
"Wed 11:00:00"	1	3	4.299999999999304	5.20000000000298
"Wed 12:00:00"	1	2	12.499999999999734	6.700000000001705
"Wed 13:00:00"	3	10	27.09999999999546	29.400000000006088
"Wed 14:00:00"	1	4	9.00000000000123	15.500000000001624
"Wed 15:00:00"	3	2	49.49999999999788	5.9000000000009045
"Wed 16:00:00"	2	6	55.50000000000166	16.00000000000046
"Wed 17:00:00"	1	7	17.799999999998928	57.8999999999974
"Wed 18:00:00"	0	3	0.0	9.300000000000974
"Wed 19:00:00"	0	4	0.0	17.199999999999438
"Wed 20:00:00"	3	8	32.29999999999622	32.199999999997786
"Wed 21:00:00"	1	5	7.200000000000539	45.89999999999428
"Wed 22:00:00"	1	2	6.800000000000139	9.299999999998754
"Wed 23:00:00"	1	6	8.900000000000574	7.20000000000276
"Thu 00:00:00"	0	0	0.0	0.0
"Thu 01:00:00"	0	8	0.0	10.799999999997478
"Thu 02:00:00"	2	6	7.399999999999629	8.300000000001084
"Thu 03:00:00"	2	6	17.099999999998783	15.299999999998093
"Thu 04:00:00"	0	2	0.0	6.200000000000649
"Thu 05:00:00"	2	5	25.400000000002088	14.100000000001334
"Thu 06:00:00"	0	6	0.0	8.199999999998209
"Thu 07:00:00"	0	6	0.0	17.599999999999838
"Thu 08:00:00"	3	4	23.299999999997212	7.500000000002505
"Thu 09:00:00"	5	3	36.6999999999984	9.099999999997443
"Thu 10:00:00"	1	7	20.000000000000018	23.999999999999577
"Thu 11:00:00"	3	10	34.499999999997314	31.900000000002482
"Thu 12:00:00"	0	4	0.0	13.600000000000279
"Thu 13:00:00"	0	5	0.0	14.199999999999768
"Thu 14:00:00"	2	6	30.500000000002192	18.299999999997763
"Thu 15:00:00"	1	7	17.799999999998928	32.29999999999622
"Thu 16:00:00"	2	3	25.600000000001177	9.399999999999409
"Thu 17:00:00"	0	1	0.0	5.999999999999339
